Timestamp,Location,State,Threat_Level,Threat_Probability,Fume_Detection,Metal_Detection,GPR_Reading,Ground_CV,Drone_CV,Disturbance,Thermal,Explosive_Type,Fume_Signature,Danger_Level,Detonation_Velocity,Density,Brisance,Explosive_Class,Action
2025-10-16 00:24:10,Tawang Border,Arunachal Pradesh,LOW,24.92,22.56,34.57,33.69,19.53,20.64,8.16,16.03,HMX,Orange/Brown NOx,Very High,9100,1.91,Extremely High,Nitramine Secondary Explosive,Standard patrol procedures
2025-10-16 01:41:12,Senapati Checkpoint,Manipur,MODERATE,43.09,51.88,34.84,41.06,42.45,54.66,35.36,33.96,ANFO-004,Orange/Brown NOx,Medium,3490,0.883,Low to Medium,Blasting Agent,Enhanced monitoring and caution advised
2025-10-16 02:28:37,Sabroom Border Post,Tripura,LOW,38.5,49.36,43.81,30.77,37.02,41.11,31.25,6.07,C4-010,Black/Orange-Brown,Very High,8166,1.68,Very High,Plastic Explosive (PBX),Standard patrol procedures
2025-10-16 03:14:06,Itanagar Capital,Arunachal Pradesh,LOW,23.34,26.25,18.84,23.42,17.09,39.51,19.21,14.94,Semtex-007,Orange/Brown NOx,Very High,7615,1.509,Very High,Plastic Explosive (PBX),Standard patrol procedures
2025-10-16 04:56:40,Dharmanagar Border,Tripura,HIGH,67.09,67.99,69.39,75.65,58.85,71.52,53.41,54.09,Water Gels/Slurries,Orange/Brown NOx,Medium,4250,1.2,Medium to High,Water-Based Blasting Agent/Explosive,Route diversion and increased surveillance
2025-10-16 05:21:32,Bongaigaon Refinery,Assam,CRITICAL,88.18,89.55,97.67,91.21,74.15,87.89,83.17,70.0,TNT,Black/Orange-Brown,High,6900,1.65,High,Nitroaromatic Secondary Explosive,Immediate evacuation and EOD deployment
2025-10-16 05:33:02,Zunheboto Hills,Nagaland,LOW,28.62,38.02,21.91,34.13,21.78,28.32,22.89,12.26,RDX-004,Orange/Brown NOx,Very High,8790,1.828,Very High,Nitramine Secondary Explosive,Standard patrol procedures
2025-10-16 05:36:18,Bongaigaon Refinery,Assam,LOW,24.08,34.83,34.3,20.07,12.25,21.25,2.59,17.86,LeadAzide-004,Unknown,High,5340,4.718,Medium,Primary Explosive,Standard patrol procedures
2025-10-16 05:42:34,Nongpoh Junction,Meghalaya,LOW,20.18,17.31,11.63,25.62,9.5,34.5,31.73,16.59,MercuryFulminate-002,Unknown,Medium,4270,4.424,Medium,Primary Explosive,Standard patrol procedures
2025-10-16 06:54:42,Bongaigaon Refinery,Assam,HIGH,66.05,67.03,72.04,60.39,70.37,63.46,65.79,56.84,TNT-002,Black/Orange-Brown,High,6920,1.654,High,Nitroaromatic Secondary Explosive,Route diversion and increased surveillance
2025-10-16 08:23:46,Lunglei Town,Mizoram,MODERATE,50.67,69.28,39.67,41.48,55.4,54.93,37.19,47.46,RDX-003,Orange/Brown NOx,Very High,8780,1.826,Very High,Nitramine Secondary Explosive,Enhanced monitoring and caution advised
2025-10-16 08:47:45,Zunheboto Hills,Nagaland,HIGH,68.82,70.38,78.92,57.53,73.5,68.69,69.4,55.53,HMX-004,Orange/Brown NOx,Very High,9140,1.918,Extremely High,Nitramine Secondary Explosive,Route diversion and increased surveillance
2025-10-16 09:07:27,Peren Border,Nagaland,MODERATE,54.61,62.55,58.45,54.08,61.19,49.84,29.78,47.71,Semtex-007,Orange/Brown NOx,Very High,7615,1.509,Very High,Plastic Explosive (PBX),Enhanced monitoring and caution advised
2025-10-16 09:40:26,Udaipur District,Tripura,LOW,30.29,38.83,46.64,22.32,21.68,27.26,12.3,13.26,C4-006,Black/Orange-Brown,Very High,8126,1.672,Very High,Plastic Explosive (PBX),Standard patrol procedures
2025-10-16 10:05:24,Haflong Hills,Assam,LOW,34.96,44.26,28.21,36.26,26.64,42.65,31.96,17.47,PETN-002,Orange/Brown NOx,Very High,8420,1.774,Very High,Nitrate Ester Secondary Explosive,Standard patrol procedures
2025-10-16 10:16:03,Nongpoh Junction,Meghalaya,HIGH,65.37,75.04,65.73,71.25,55.03,63.6,46.13,54.79,Emulsion-005,Orange/Brown NOx,High,5150,1.235,High,Water-Based Blasting Agent,Route diversion and increased surveillance
2025-10-16 12:33:16,Tuensang District,Nagaland,HIGH,75.03,79.38,86.51,74.11,60.06,74.88,65.44,60.4,RDX-008,Orange/Brown NOx,Very High,8830,1.836,Very High,Nitramine Secondary Explosive,Route diversion and increased surveillance
2025-10-16 13:24:31,Dimapur Junction,Nagaland,CRITICAL,74.8,83.33,74.54,63.41,79.99,73.31,75.24,70.4,Dynamite-009,Orange/Brown NOx,Medium,4640,1.518,Medium to High,Nitroglycerin-Based Mixture,Immediate evacuation and EOD deployment
2025-10-16 15:30:27,Tawang Border,Arunachal Pradesh,MODERATE,49.03,45.03,57.98,45.23,59.82,52.08,44.13,30.49,TATP-002,Unknown,High,5320,1.184,N/A (Primary),Primary Explosive; HME,Enhanced monitoring and caution advised
2025-10-16 16:29:17,Belonia Checkpoint,Tripura,LOW,20.94,23.34,11.63,14.94,26.99,40.19,29.05,3.48,C4-007,Black/Orange-Brown,Very High,8136,1.674,Very High,Plastic Explosive (PBX),Standard patrol procedures
2025-10-16 19:59:27,Sabroom Border Post,Tripura,CRITICAL,81.77,90.74,77.02,76.25,83.16,88.67,75.87,73.26,HMX,Orange/Brown NOx,Very High,9100,1.91,Extremely High,Nitramine Secondary Explosive,Immediate evacuation and EOD deployment
2025-10-16 22:16:13,Haflong Hills,Assam,LOW,20.53,27.74,20.9,4.18,15.38,28.78,26.72,29.77,PETN-007,Orange/Brown NOx,Very High,8470,1.784,Very High,Nitrate Ester Secondary Explosive,Standard patrol procedures
2025-10-17 01:11:06,Lunglei Town,Mizoram,LOW,16.27,12.07,27.06,4.56,24.05,23.64,21.61,0.0,MercuryFulminate-003,Unknown,Medium,4280,4.426,Medium,Primary Explosive,Standard patrol procedures
2025-10-17 01:53:52,Mon Border Area,Nagaland,CRITICAL,83.59,94.32,71.17,91.4,83.14,85.63,72.87,66.66,Lead Azide,Unknown,High,5300,4.71,Medium,Primary Explosive,Immediate evacuation and EOD deployment
2025-10-17 03:45:38,Agartala City,Tripura,MODERATE,51.23,50.58,56.66,49.48,61.54,58.25,35.65,36.26,HMX,Orange/Brown NOx,Very High,9100,1.91,Extremely High,Nitramine Secondary Explosive,Enhanced monitoring and caution advised
2025-10-17 04:04:25,Longleng Checkpoint,Nagaland,MODERATE,51.41,50.89,53.46,60.66,48.24,57.91,32.75,39.44,C4-001,Black/Orange-Brown,Very High,8076,1.662,Very High,Plastic Explosive (PBX),Enhanced monitoring and caution advised
2025-10-17 05:00:18,Tawang Border,Arunachal Pradesh,LOW,27.47,37.93,22.63,42.59,12.48,26.59,7.09,6.51,Semtex-003,Orange/Brown NOx,Very High,7575,1.501,Very High,Plastic Explosive (PBX),Standard patrol procedures
2025-10-17 06:59:56,Silchar Airport,Assam,HIGH,65.92,74.12,56.27,65.9,62.19,66.72,69.52,62.2,TATP,Unknown,High,5300,1.18,N/A (Primary),Primary Explosive; HME,Route diversion and increased surveillance
2025-10-17 07:09:34,Tura Town,Meghalaya,LOW,23.19,51.54,13.76,11.93,21.35,21.03,0.0,18.48,C4-008,Black/Orange-Brown,Very High,8146,1.676,Very High,Plastic Explosive (PBX),Standard patrol procedures
2025-10-17 08:12:12,Imphal City Center,Manipur,MODERATE,48.4,48.89,52.61,47.38,52.64,45.85,43.64,39.31,C4-001,Black/Orange-Brown,Very High,8076,1.662,Very High,Plastic Explosive (PBX),Enhanced monitoring and caution advised
2025-10-17 09:09:52,Lunglei Town,Mizoram,MODERATE,57.34,61.85,58.24,54.33,61.82,60.95,46.09,49.56,HMX-002,Orange/Brown NOx,Very High,9120,1.914,Extremely High,Nitramine Secondary Explosive,Enhanced monitoring and caution advised
2025-10-17 10:09:17,Agartala City,Tripura,MODERATE,40.94,48.59,45.51,33.92,37.38,40.26,30.63,41.57,MercuryFulminate-003,Unknown,Medium,4280,4.426,Medium,Primary Explosive,Enhanced monitoring and caution advised
2025-10-17 10:45:01,Wokha Checkpoint,Nagaland,HIGH,65.45,70.86,63.65,76.45,71.77,57.99,42.59,49.6,WaterGel-001,Orange/Brown NOx,Medium,4260,1.202,Medium to High,Water-Based Blasting Agent,Route diversion and increased surveillance
2025-10-17 11:35:18,Mon Border Area,Nagaland,HIGH,60.35,75.48,53.92,54.4,53.68,65.73,52.35,52.85,MercuryFulminate-002,Unknown,Medium,4270,4.424,Medium,Primary Explosive,Route diversion and increased surveillance
2025-10-17 12:13:41,Jiribam Railway Station,Manipur,LOW,27.61,41.67,34.84,5.98,28.31,33.09,14.31,29.21,CompB-005,Black/Orange-Brown,Very High,7995,1.695,Very High,Melt-Cast Mixture,Standard patrol procedures
2025-10-17 12:14:37,Silchar Airport,Assam,HIGH,68.6,74.88,76.94,61.24,62.79,72.96,55.17,63.07,Semtex,Orange/Brown NOx,Very High,7545,1.495,Very High,Plastic Explosive (PBX),Route diversion and increased surveillance
2025-10-17 12:33:13,Kokrajhar Border,Assam,MODERATE,50.61,65.24,50.98,44.65,41.46,53.54,34.58,44.26,HMTD-009,Unknown,Medium,4040,1.588,N/A (Primary),Primary Explosive; HME,Enhanced monitoring and caution advised
2025-10-17 13:26:47,Williamnagar Border,Meghalaya,HIGH,60.42,64.94,68.0,51.07,64.43,68.11,43.36,55.56,WaterGel-010,Orange/Brown NOx,Medium,4350,1.22,Medium,Water-Based Blasting Agent,Route diversion and increased surveillance
2025-10-17 13:51:02,Dimapur Junction,Nagaland,LOW,18.89,29.07,36.91,2.65,8.21,26.56,2.34,0.0,MercuryFulminate-008,Unknown,Medium,4330,4.436,Medium,Primary Explosive,Standard patrol procedures
2025-10-17 14:15:47,Kailashahar Checkpoint,Tripura,LOW,14.72,35.78,7.62,4.95,3.05,29.45,0.0,0.37,Dynamite-002,Orange/Brown NOx,Medium,4570,1.504,High,Nitroglycerin-Based Mixture,Standard patrol procedures
2025-10-17 14:31:53,Baghmara District,Meghalaya,HIGH,70.36,81.66,70.74,65.25,63.65,75.99,60.26,55.13,NG-004,Orange/Brown NOx,Very High,7540,1.608,Very High,Nitrate Ester Secondary Explosive,Route diversion and increased surveillance
2025-10-17 15:26:06,Itanagar Capital,Arunachal Pradesh,MODERATE,53.42,59.94,56.86,54.91,54.54,58.37,29.24,37.42,TATP-003,Unknown,High,5330,1.186,N/A (Primary),Primary Explosive; HME,Enhanced monitoring and caution advised
2025-10-17 18:08:43,Kokrajhar Border,Assam,CRITICAL,80.69,89.3,67.19,91.97,76.09,84.36,72.57,64.68,MercuryFulminate-008,Unknown,Medium,4330,4.436,Medium,Primary Explosive,Immediate evacuation and EOD deployment
2025-10-17 20:27:23,Imphal City Center,Manipur,MODERATE,52.7,50.9,62.3,50.16,52.81,58.8,45.43,35.64,Semtex-009,Orange/Brown NOx,Very High,7635,1.513,Very High,Plastic Explosive (PBX),Enhanced monitoring and caution advised
2025-10-17 21:40:28,Jiribam Railway Station,Manipur,MODERATE,53.57,50.78,59.17,57.99,41.25,59.41,51.62,44.31,CompB-002,Black/Orange-Brown,Very High,7965,1.689,Very High,Melt-Cast Mixture,Enhanced monitoring and caution advised
2025-10-18 02:05:32,Shillong City Center,Meghalaya,HIGH,68.03,74.85,66.39,68.89,61.14,77.96,56.04,54.87,Semtex-007,Orange/Brown NOx,Very High,7615,1.509,Very High,Plastic Explosive (PBX),Route diversion and increased surveillance
2025-10-18 03:02:38,Baghmara District,Meghalaya,HIGH,67.13,81.21,68.2,60.91,60.89,66.45,49.63,66.25,C4-009,Black/Orange-Brown,Very High,8156,1.678,Very High,Plastic Explosive (PBX),Route diversion and increased surveillance
2025-10-18 04:41:52,Tawang Border,Arunachal Pradesh,HIGH,66.67,70.51,61.54,74.15,70.87,68.27,50.74,58.42,Dynamite-010,Orange/Brown NOx,Medium,4650,1.52,High,Nitroglycerin-Based Mixture,Route diversion and increased surveillance
2025-10-18 06:54:36,Mon Border Area,Nagaland,MODERATE,53.47,67.88,63.3,40.19,56.95,54.71,28.69,35.39,NG-009,Orange/Brown NOx,Very High,7590,1.618,Very High,Nitrate Ester Secondary Explosive,Enhanced monitoring and caution advised
2025-10-18 07:22:13,Itanagar Capital,Arunachal Pradesh,CRITICAL,84.48,95.04,82.39,86.89,75.92,89.41,65.09,76.43,RDX-006,Orange/Brown NOx,Very High,8810,1.832,Very High,Nitramine Secondary Explosive,Immediate evacuation and EOD deployment
2025-10-18 07:22:48,Guwahati City,Assam,CRITICAL,81.47,93.11,86.42,68.82,74.3,84.44,77.34,70.62,ANFO,Orange/Brown NOx,Medium,3450,0.875,Low to Medium,Blasting Agent,Immediate evacuation and EOD deployment
2025-10-18 07:39:22,Thoubal Checkpoint,Manipur,MODERATE,55.8,68.85,40.01,57.02,60.89,61.81,45.06,48.02,Semtex,Orange/Brown NOx,Very High,7545,1.495,Very High,Plastic Explosive (PBX),Enhanced monitoring and caution advised
2025-10-18 07:42:12,Shillong City Center,Meghalaya,CRITICAL,77.46,89.49,72.82,73.58,70.36,82.36,67.26,76.15,ANFO-005,Orange/Brown NOx,Medium,3500,0.885,Low to Medium,Blasting Agent,Immediate evacuation and EOD deployment
2025-10-18 10:17:43,Zunheboto Hills,Nagaland,CRITICAL,77.13,84.99,77.7,65.89,86.83,80.18,68.57,72.07,TATP-010,Unknown,High,5400,1.2,N/A (Primary),Primary Explosive; HME,Immediate evacuation and EOD deployment
2025-10-18 10:25:15,Guwahati City,Assam,HIGH,67.65,86.88,63.19,54.21,66.16,76.42,48.77,66.2,HMX-003,Orange/Brown NOx,Very High,9130,1.916,Extremely High,Nitramine Secondary Explosive,Route diversion and increased surveillance
2025-10-18 15:34:07,Kailashahar Checkpoint,Tripura,CRITICAL,87.12,98.52,85.46,90.84,82.63,79.83,75.2,69.25,CompB-009,Black/Orange-Brown,Very High,8035,1.703,Very High,Melt-Cast Mixture,Immediate evacuation and EOD deployment
2025-10-18 16:29:25,Dimapur Junction,Nagaland,HIGH,69.73,71.06,62.96,78.5,69.64,77.41,61.68,55.91,HMX-002,Orange/Brown NOx,Very High,9120,1.914,Extremely High,Nitramine Secondary Explosive,Route diversion and increased surveillance
2025-10-18 16:58:45,Bongaigaon Refinery,Assam,MODERATE,44.53,52.53,39.61,52.26,35.5,37.91,36.55,40.5,ANFO-010,Orange/Brown NOx,Medium,3550,0.895,Medium,Blasting Agent,Enhanced monitoring and caution advised
2025-10-19 00:11:00,Dawki Border,Meghalaya,LOW,17.68,42.47,16.65,0.0,20.39,9.66,0.56,13.41,Dynamite-009,Orange/Brown NOx,Medium,4640,1.518,Medium to High,Nitroglycerin-Based Mixture,Standard patrol procedures
2025-10-19 00:15:33,Itanagar Capital,Arunachal Pradesh,HIGH,67.73,84.88,60.73,61.56,67.26,67.59,58.6,54.13,Emulsion-004,Orange/Brown NOx,High,5140,1.233,Medium to High,Water-Based Blasting Agent,Route diversion and increased surveillance
2025-10-19 01:07:33,Tura Town,Meghalaya,HIGH,66.37,63.09,80.33,70.66,65.16,66.73,45.78,52.57,ANFO-009,Orange/Brown NOx,Medium,3540,0.893,Low to Medium,Blasting Agent,Route diversion and increased surveillance
2025-10-19 02:00:10,Khowai Junction,Tripura,HIGH,63.98,71.25,72.32,55.5,68.32,63.55,46.5,55.32,BlackPowder-002,White vapor,Low,410,1.679,Medium,Low Explosive,Route diversion and increased surveillance
2025-10-19 02:04:31,Champhai Border,Mizoram,HIGH,67.39,73.66,66.34,54.24,75.21,74.77,70.33,56.61,C4-001,Black/Orange-Brown,Very High,8076,1.662,Very High,Plastic Explosive (PBX),Route diversion and increased surveillance
2025-10-19 02:06:34,Wokha Checkpoint,Nagaland,MODERATE,51.68,49.3,61.08,57.68,49.12,48.91,36.06,43.95,Dynamite-006,Orange/Brown NOx,Medium,4610,1.512,High,Nitroglycerin-Based Mixture,Enhanced monitoring and caution advised
2025-10-19 03:12:39,Jiribam Railway Station,Manipur,MODERATE,47.32,62.06,51.56,38.42,48.35,38.58,35.14,32.18,Dynamite-009,Orange/Brown NOx,Medium,4640,1.518,Medium to High,Nitroglycerin-Based Mixture,Enhanced monitoring and caution advised
2025-10-19 03:50:10,Dibrugarh Oil Town,Assam,CRITICAL,83.82,93.4,87.12,81.4,75.32,77.77,81.44,66.33,ANFO-003,Orange/Brown NOx,Medium,3480,0.881,Low to Medium,Blasting Agent,Immediate evacuation and EOD deployment
2025-10-19 05:48:16,Saiha District,Mizoram,LOW,33.3,44.2,34.19,42.82,30.96,17.09,4.94,30.94,NG-005,Orange/Brown NOx,Very High,7550,1.61,Very High,Nitrate Ester Secondary Explosive,Standard patrol procedures
2025-10-19 06:41:27,Itanagar Capital,Arunachal Pradesh,MODERATE,61.16,67.68,68.17,55.87,61.96,53.12,54.43,49.57,NG-008,Orange/Brown NOx,Very High,7580,1.616,Very High,Nitrate Ester Secondary Explosive,Enhanced monitoring and caution advised
2025-10-19 07:54:29,Ziro Valley,Arunachal Pradesh,CRITICAL,83.62,80.39,94.76,87.55,81.35,85.78,68.99,68.92,ANFO-006,Orange/Brown NOx,Medium,3510,0.887,Low to Medium,Blasting Agent,Immediate evacuation and EOD deployment
2025-10-19 07:58:09,Dharmanagar Border,Tripura,CRITICAL,87.24,97.09,97.08,74.75,80.72,88.13,77.65,78.99,PETN,Orange/Brown NOx,Very High,8400,1.77,Very High,Nitrate Ester Secondary Explosive,Immediate evacuation and EOD deployment
2025-10-19 10:18:13,Dimapur Junction,Nagaland,MODERATE,53.59,69.82,47.66,54.82,49.35,47.69,44.09,30.44,LeadAzide-006,Unknown,High,5360,4.722,Medium,Primary Explosive,Enhanced monitoring and caution advised
2025-10-19 13:14:04,Sabroom Border Post,Tripura,HIGH,71.19,72.03,80.79,74.55,64.07,73.57,54.54,57.89,Emulsion-001,Orange/Brown NOx,High,5110,1.227,Medium to High,Water-Based Blasting Agent,Route diversion and increased surveillance
2025-10-19 13:14:23,Dawki Border,Meghalaya,CRITICAL,85.31,90.88,90.65,87.19,84.19,85.44,64.45,72.25,C4-007,Black/Orange-Brown,Very High,8136,1.674,Very High,Plastic Explosive (PBX),Immediate evacuation and EOD deployment
2025-10-19 13:26:30,Itanagar Capital,Arunachal Pradesh,MODERATE,55.94,68.38,71.72,49.41,47.02,48.09,34.41,33.39,HMX-005,Orange/Brown NOx,Very High,9150,1.92,Extremely High,Nitramine Secondary Explosive,Enhanced monitoring and caution advised
2025-10-19 13:43:16,Kokrajhar Border,Assam,LOW,24.93,49.26,14.15,17.23,21.64,22.57,5.95,26.5,TNT-004,Black/Orange-Brown,High,6940,1.658,High,Nitroaromatic Secondary Explosive,Standard patrol procedures
2025-10-19 16:25:00,Imphal Airport Road,Manipur,MODERATE,51.48,52.17,39.45,56.47,61.34,58.31,54.18,37.45,NG-005,Orange/Brown NOx,Very High,7550,1.61,Very High,Nitrate Ester Secondary Explosive,Enhanced monitoring and caution advised
2025-10-19 17:35:16,Williamnagar Border,Meghalaya,MODERATE,53.7,71.26,45.76,49.15,60.29,46.07,44.33,36.77,Semtex-007,Orange/Brown NOx,Very High,7615,1.509,Very High,Plastic Explosive (PBX),Enhanced monitoring and caution advised
2025-10-19 19:59:28,Khowai Junction,Tripura,CRITICAL,77.45,83.21,71.02,88.95,80.22,73.62,60.1,65.2,BlackPowder-002,White vapor,Low,410,1.679,Medium,Low Explosive,Immediate evacuation and EOD deployment
2025-10-19 20:15:22,Bishnupur District,Manipur,CRITICAL,77.77,84.04,73.18,76.5,84.82,73.9,77.6,63.91,BlackPowder-004,White vapor,Low,420,1.683,Medium,Low Explosive,Immediate evacuation and EOD deployment
2025-10-19 22:42:44,Belonia Checkpoint,Tripura,HIGH,70.65,84.59,77.48,55.6,72.74,71.84,53.81,60.92,C4-008,Black/Orange-Brown,Very High,8146,1.676,Very High,Plastic Explosive (PBX),Route diversion and increased surveillance
2025-10-19 22:44:47,Dibrugarh Oil Town,Assam,CRITICAL,78.22,91.86,76.48,72.44,73.29,81.91,63.99,71.08,HMTD-002,Unknown,Medium,3970,1.574,N/A (Primary),Primary Explosive; HME,Immediate evacuation and EOD deployment
2025-10-19 23:39:01,Jorhat District,Assam,MODERATE,46.63,59.49,44.99,33.66,54.16,51.4,38.09,33.29,PETN-002,Orange/Brown NOx,Very High,8420,1.774,Very High,Nitrate Ester Secondary Explosive,Enhanced monitoring and caution advised
2025-10-20 00:06:25,Baghmara District,Meghalaya,MODERATE,48.96,62.82,38.51,54.19,42.11,54.42,33.75,33.74,TATP-010,Unknown,High,5400,1.2,N/A (Primary),Primary Explosive; HME,Enhanced monitoring and caution advised
2025-10-20 03:31:32,Shillong City Center,Meghalaya,MODERATE,42.93,52.37,40.16,28.09,45.8,47.61,45.65,45.73,HMTD-009,Unknown,Medium,4040,1.588,N/A (Primary),Primary Explosive; HME,Enhanced monitoring and caution advised
2025-10-20 08:36:49,Kokrajhar Border,Assam,MODERATE,48.44,66.08,58.61,28.93,35.43,49.54,39.59,39.16,WaterGel-007,Orange/Brown NOx,Medium,4320,1.214,Medium,Water-Based Blasting Agent,Enhanced monitoring and caution advised
2025-10-20 11:48:24,Tuensang District,Nagaland,HIGH,62.35,68.84,76.64,48.08,53.14,60.83,64.65,46.69,BlackPowder-006,White vapor,Low,430,1.687,Medium,Low Explosive,Route diversion and increased surveillance
2025-10-20 13:36:45,Tezpur Airbase,Assam,CRITICAL,81.54,92.59,73.75,80.24,75.03,85.55,76.36,77.97,PETN-003,Orange/Brown NOx,Very High,8430,1.776,Very High,Nitrate Ester Secondary Explosive,Immediate evacuation and EOD deployment
2025-10-20 14:33:34,Moreh Border Post,Manipur,HIGH,68.54,80.3,58.36,72.6,70.68,74.61,48.93,57.01,Emulsion-010,Orange/Brown NOx,High,5200,1.245,Medium,Water-Based Blasting Agent,Route diversion and increased surveillance
2025-10-20 18:19:40,Peren Border,Nagaland,HIGH,73.67,82.15,78.65,75.62,70.09,72.06,51.38,58.53,NG-006,Orange/Brown NOx,Very High,7560,1.612,Very High,Nitrate Ester Secondary Explosive,Route diversion and increased surveillance
2025-10-20 19:41:14,Senapati Checkpoint,Manipur,MODERATE,59.63,72.92,66.2,51.65,62.55,43.64,52.67,38.91,HMX-002,Orange/Brown NOx,Very High,9120,1.914,Extremely High,Nitramine Secondary Explosive,Enhanced monitoring and caution advised
2025-10-20 20:13:29,Longleng Checkpoint,Nagaland,MODERATE,54.9,63.68,51.83,59.8,40.36,50.53,54.42,42.53,CompB-003,Black/Orange-Brown,Very High,7975,1.691,Very High,Melt-Cast Mixture,Enhanced monitoring and caution advised
2025-10-20 21:49:28,Tezpur Airbase,Assam,LOW,22.58,39.2,38.78,1.11,20.68,20.18,4.49,5.31,LeadAzide-010,Unknown,High,5400,4.73,Medium,Primary Explosive,Standard patrol procedures
2025-10-20 22:37:41,Sabroom Border Post,Tripura,MODERATE,45.5,58.23,41.65,33.94,47.65,37.03,51.37,44.28,ANFO-008,Orange/Brown NOx,Medium,3530,0.891,Low,Blasting Agent,Enhanced monitoring and caution advised
2025-10-21 00:46:20,Peren Border,Nagaland,MODERATE,45.84,57.67,32.85,50.25,35.82,51.44,41.24,39.04,Dynamite-009,Orange/Brown NOx,Medium,4640,1.518,Medium to High,Nitroglycerin-Based Mixture,Enhanced monitoring and caution advised
2025-10-21 01:55:22,Dimapur Junction,Nagaland,HIGH,71.47,68.03,84.23,82.57,59.99,63.78,59.2,56.12,C4-001,Black/Orange-Brown,Very High,8076,1.662,Very High,Plastic Explosive (PBX),Route diversion and increased surveillance
2025-10-21 03:02:54,Dharmanagar Border,Tripura,CRITICAL,77.42,94.75,67.58,76.49,74.79,78.34,62.63,66.82,HMTD-002,Unknown,Medium,3970,1.574,N/A (Primary),Primary Explosive; HME,Immediate evacuation and EOD deployment
2025-10-21 04:49:21,Ukhrul Hills,Manipur,MODERATE,54.69,62.25,62.32,51.65,51.59,54.3,41.96,30.83,TATP-001,Unknown,High,5310,1.182,N/A (Primary),Primary Explosive; HME,Enhanced monitoring and caution advised
2025-10-21 06:31:07,Imphal City Center,Manipur,CRITICAL,76.06,94.43,67.24,69.55,78.02,72.69,67.81,64.79,BlackPowder-005,White vapor,Low,425,1.685,Medium,Low Explosive,Immediate evacuation and EOD deployment
2025-10-21 08:21:38,Itanagar Capital,Arunachal Pradesh,LOW,26.05,28.67,28.36,34.99,13.38,31.95,16.27,1.1,Emulsion-010,Orange/Brown NOx,High,5200,1.245,Medium,Water-Based Blasting Agent,Standard patrol procedures
2025-10-21 11:29:19,Imphal City Center,Manipur,LOW,23.61,34.11,10.65,19.69,34.58,30.43,15.44,19.54,BlackPowder-008,White vapor,Low,440,1.691,Medium,Low Explosive,Standard patrol procedures
2025-10-21 11:54:04,Kohima City,Nagaland,LOW,29.23,35.6,23.9,35.61,35.67,27.15,17.29,8.29,C4-001,Black/Orange-Brown,Very High,8076,1.662,Very High,Plastic Explosive (PBX),Standard patrol procedures
2025-10-21 13:05:18,Sabroom Border Post,Tripura,HIGH,67.71,82.5,58.22,69.98,67.23,74.37,45.69,54.35,Emulsion-008,Orange/Brown NOx,High,5180,1.241,Medium to High,Water-Based Blasting Agent,Route diversion and increased surveillance
2025-10-21 13:28:58,Jiribam Railway Station,Manipur,HIGH,60.38,74.17,56.64,55.24,59.61,58.92,49.77,52.58,MercuryFulminate-009,Unknown,Medium,4340,4.438,Medium,Primary Explosive,Route diversion and increased surveillance
2025-10-21 14:25:54,Jiribam Railway Station,Manipur,CRITICAL,82.61,92.28,85.27,74.72,82.78,86.68,69.95,72.1,CompB-002,Black/Orange-Brown,Very High,7965,1.689,Very High,Melt-Cast Mixture,Immediate evacuation and EOD deployment
2025-10-21 15:37:04,Belonia Checkpoint,Tripura,LOW,22.56,42.83,8.98,24.75,8.66,23.37,14.91,8.26,NG-010,Orange/Brown NOx,Very High,7600,1.62,Very High,Nitrate Ester Secondary Explosive,Standard patrol procedures
2025-10-21 17:04:57,Guwahati City,Assam,HIGH,63.48,66.88,69.13,67.12,64.0,60.42,45.38,50.62,Emulsion-010,Orange/Brown NOx,High,5200,1.245,Medium,Water-Based Blasting Agent,Route diversion and increased surveillance
2025-10-21 19:09:17,Khowai Junction,Tripura,HIGH,66.65,70.06,79.44,61.0,61.08,65.65,52.79,61.86,RDX-008,Orange/Brown NOx,Very High,8830,1.836,Very High,Nitramine Secondary Explosive,Route diversion and increased surveillance
2025-10-21 19:18:03,Peren Border,Nagaland,HIGH,70.97,76.17,74.93,76.79,62.78,70.16,54.19,57.53,CompB-010,Black/Orange-Brown,Very High,8045,1.705,Very High,Melt-Cast Mixture,Route diversion and increased surveillance
2025-10-21 20:01:28,Tuensang District,Nagaland,LOW,28.42,29.86,23.13,34.88,30.35,29.63,20.12,26.76,NG-006,Orange/Brown NOx,Very High,7560,1.612,Very High,Nitrate Ester Secondary Explosive,Standard patrol procedures
2025-10-22 00:06:44,Senapati Checkpoint,Manipur,MODERATE,49.64,48.86,71.3,39.49,46.27,43.7,40.16,45.18,NG-010,Orange/Brown NOx,Very High,7600,1.62,Very High,Nitrate Ester Secondary Explosive,Enhanced monitoring and caution advised
2025-10-22 01:35:53,Aizawl City,Mizoram,MODERATE,49.89,60.37,41.39,54.18,50.14,56.59,25.45,49.22,LeadAzide-006,Unknown,High,5360,4.722,Medium,Primary Explosive,Enhanced monitoring and caution advised
2025-10-22 02:01:17,Sabroom Border Post,Tripura,LOW,32.91,46.39,25.36,44.97,24.22,41.38,0.0,13.78,C4-004,Black/Orange-Brown,Very High,8106,1.668,Very High,Plastic Explosive (PBX),Standard patrol procedures
