Timestamp,Location,State,Threat_Level,Threat_Probability,Fume_Detection,Metal_Detection,GPR_Reading,Ground_CV,Drone_CV,Disturbance,Thermal,Explosive_Type,Fume_Signature,Danger_Level,Detonation_Velocity,Density,Brisance,Explosive_Class,Action
2025-10-17 15:07:32,Saiha District,Mizoram,MODERATE,49.66,62.42,3.74,63.25,55.02,84.6,52.32,0.0,Unknown-110,Unknown,Medium,5000,1.5,Medium to High,Unknown,Enhanced monitoring and caution advised
2025-10-17 15:10:32,Kailashahar Checkpoint,Tripura,HIGH,62.95,100.0,47.25,57.82,51.05,91.17,100.0,9.89,Unknown-85,Unknown,Medium,5000,1.5,Very High,Unknown,Route diversion and increased surveillance
2025-10-17 16:20:32,Agartala City,Tripura,MODERATE,42.97,52.85,37.0,14.93,40.08,54.36,81.85,17.96,Unknown-88,Unknown,Medium,5000,1.5,High to Very High,Unknown,Enhanced monitoring and caution advised
2025-10-17 16:38:32,Jiribam Railway Station,Manipur,LOW,26.29,61.38,43.15,6.01,51.16,18.58,53.99,6.35,Unknown-145,Unknown,Medium,5000,1.5,,Unknown,Standard patrol procedures
2025-10-17 18:04:32,Jorhat District,Assam,MODERATE,38.45,44.47,37.04,61.12,39.73,57.54,49.95,7.9,Unknown-183,Unknown,Medium,5000,1.5,N/A (Primary),Unknown,Enhanced monitoring and caution advised
2025-10-17 18:07:32,Kohima City,Nagaland,LOW,8.68,19.86,4.96,28.02,0.0,5.32,35.64,27.67,Unknown-146,Unknown,Medium,5000,1.5,,Unknown,Standard patrol procedures
2025-10-17 18:08:32,Haflong Hills,Assam,LOW,13.49,20.25,0.0,35.72,0.0,18.46,4.71,0.0,Unknown-146,Unknown,Medium,5000,1.5,,Unknown,Standard patrol procedures
2025-10-17 18:46:32,Nongpoh Junction,Meghalaya,HIGH,58.6,64.18,96.43,46.59,33.32,18.38,56.13,31.72,Unknown-108,Unknown,Medium,5000,1.5,Low to Medium,Unknown,Route diversion and increased surveillance
2025-10-17 19:02:32,Imphal Airport Road,Manipur,LOW,28.01,13.3,4.88,70.31,71.18,22.37,60.89,0.76,Unknown-44,Unknown,Medium,5000,1.5,Very High,Unknown,Standard patrol procedures
2025-10-17 19:03:32,Champhai Border,Mizoram,LOW,31.13,40.45,25.41,41.15,17.4,23.67,93.56,18.01,Unknown-145,Unknown,Medium,5000,1.5,,Unknown,Standard patrol procedures
2025-10-17 19:25:32,Dimapur Junction,Nagaland,LOW,24.04,19.88,42.19,28.71,20.45,29.66,32.3,19.76,Unknown-51,Unknown,Medium,5000,1.5,Very High,Unknown,Standard patrol procedures
2025-10-17 19:29:32,Wokha Checkpoint,Nagaland,LOW,23.17,14.76,18.06,33.88,26.76,5.27,45.37,61.29,Unknown-179,Unknown,Medium,5000,1.5,N/A (Primary),Unknown,Standard patrol procedures
2025-10-17 20:29:32,Agartala City,Tripura,LOW,26.91,22.37,0.0,20.19,32.64,15.71,90.14,0.0,Unknown-41,Unknown,Medium,5000,1.5,Very High,Unknown,Standard patrol procedures
2025-10-17 20:59:32,Nongpoh Junction,Meghalaya,MODERATE,55.3,48.08,47.36,74.11,14.51,38.69,90.3,50.2,Unknown-52,Unknown,Medium,5000,1.5,Very High,Unknown,Enhanced monitoring and caution advised
2025-10-17 21:50:32,Mokokchung Town,Nagaland,LOW,25.13,47.82,18.89,29.88,11.61,0.0,9.48,0.0,Unknown-78,Unknown,Medium,5000,1.5,Very High,Unknown,Standard patrol procedures
2025-10-17 22:13:32,Udaipur District,Tripura,MODERATE,38.39,44.96,37.08,31.18,53.55,23.36,46.08,0.0,Unknown-69,Unknown,Medium,5000,1.5,Very High,Unknown,Enhanced monitoring and caution advised
2025-10-17 22:40:32,Phek District,Nagaland,MODERATE,39.86,31.04,32.02,23.53,47.41,51.23,69.91,20.33,Unknown-151,Unknown,Medium,5000,1.5,,Unknown,Enhanced monitoring and caution advised
2025-10-17 22:56:32,Dibrugarh Oil Town,Assam,MODERATE,37.59,51.25,23.51,26.47,4.88,67.61,24.72,9.84,Unknown-175,Unknown,Medium,5000,1.5,N/A (Primary),Unknown,Enhanced monitoring and caution advised
2025-10-17 23:20:32,Kailashahar Checkpoint,Tripura,LOW,24.93,42.64,44.28,21.13,22.44,25.61,28.04,27.96,Unknown-7,Unknown,Medium,5000,1.5,High,Unknown,Standard patrol procedures
2025-10-17 23:23:32,Senapati Checkpoint,Manipur,LOW,32.17,50.53,2.47,35.86,38.34,22.25,58.55,23.57,Unknown-80,Unknown,Medium,5000,1.5,Very High,Unknown,Standard patrol procedures
2025-10-17 23:36:32,Khowai Junction,Tripura,HIGH,72.26,83.47,61.25,77.22,71.5,30.29,100.0,61.0,Unknown-98,Unknown,Medium,5000,1.5,High,Unknown,Route diversion and increased surveillance
2025-10-17 23:55:32,Williamnagar Border,Meghalaya,LOW,32.45,23.5,19.04,33.18,37.06,46.26,35.46,45.43,Unknown-116,Unknown,Medium,5000,1.5,Medium to High,Unknown,Standard patrol procedures
2025-10-18 00:57:32,Imphal City Center,Manipur,LOW,28.19,26.62,12.37,31.3,36.71,27.18,38.17,40.84,Unknown-13,Unknown,Medium,5000,1.5,Very High,Unknown,Standard patrol procedures
2025-10-18 01:57:32,Dawki Border,Meghalaya,LOW,27.63,47.65,9.13,39.26,17.51,28.22,15.19,6.8,Unknown-107,Unknown,Medium,5000,1.5,Low,Unknown,Standard patrol procedures
2025-10-18 02:33:32,Churachandpur Border,Manipur,MODERATE,36.13,34.75,34.26,62.64,16.67,31.36,36.85,87.83,Unknown-42,Unknown,Medium,5000,1.5,Very High,Unknown,Enhanced monitoring and caution advised
2025-10-18 02:39:32,Shillong City Center,Meghalaya,MODERATE,47.68,56.89,25.01,55.74,37.85,34.07,3.35,42.9,Unknown-152,Unknown,Medium,5000,1.5,,Unknown,Enhanced monitoring and caution advised
2025-10-18 02:42:32,Aizawl City,Mizoram,MODERATE,47.07,33.51,58.07,70.26,55.54,41.01,55.23,29.61,Unknown-97,Unknown,Medium,5000,1.5,Medium to High,Unknown,Enhanced monitoring and caution advised
2025-10-18 02:48:32,Lunglei Town,Mizoram,LOW,17.51,32.36,0.0,31.05,20.66,39.68,31.45,9.36,Unknown-179,Unknown,Medium,5000,1.5,N/A (Primary),Unknown,Standard patrol procedures
2025-10-18 02:59:32,Zunheboto Hills,Nagaland,HIGH,54.19,52.08,18.8,42.55,28.51,99.92,60.47,61.6,Unknown-167,Unknown,Medium,5000,1.5,N/A (Primary),Unknown,Route diversion and increased surveillance
2025-10-18 03:11:32,Ziro Valley,Arunachal Pradesh,LOW,15.54,22.7,0.0,30.9,33.88,0.0,7.05,49.81,Unknown-88,Unknown,Medium,5000,1.5,High to Very High,Unknown,Standard patrol procedures
2025-10-18 03:39:32,Haflong Hills,Assam,LOW,24.68,18.46,20.21,26.2,9.33,41.05,42.72,0.0,Unknown-33,Unknown,Medium,5000,1.5,Very High,Unknown,Standard patrol procedures
2025-10-18 07:05:32,Dharmanagar Border,Tripura,LOW,33.61,43.12,29.17,49.79,4.04,19.32,61.36,57.06,Unknown-9,Unknown,Medium,5000,1.5,High,Unknown,Standard patrol procedures
2025-10-18 08:15:32,Silchar Airport,Assam,CRITICAL,79.82,87.67,49.89,100.0,89.73,72.88,76.12,76.74,Unknown-73,Unknown,Medium,5000,1.5,Very High,Unknown,Immediate evacuation and EOD deployment
2025-10-18 08:39:32,Ziro Valley,Arunachal Pradesh,HIGH,56.32,71.16,39.89,55.5,61.92,56.43,45.94,0.76,Unknown-27,Unknown,Medium,5000,1.5,Extremely High,Unknown,Route diversion and increased surveillance
2025-10-18 08:43:32,Williamnagar Border,Meghalaya,CRITICAL,80.19,88.92,29.59,77.57,71.61,100.0,100.0,78.91,Unknown-152,Unknown,Medium,5000,1.5,,Unknown,Immediate evacuation and EOD deployment
2025-10-18 09:06:32,Haflong Hills,Assam,LOW,30.12,35.52,33.33,5.37,54.66,3.09,33.32,10.85,Unknown-169,Unknown,Medium,5000,1.5,N/A (Primary),Unknown,Standard patrol procedures
2025-10-18 09:20:32,Senapati Checkpoint,Manipur,HIGH,57.82,57.41,48.31,60.4,49.71,67.81,86.39,76.14,Unknown-81,Unknown,Medium,5000,1.5,Very High,Unknown,Route diversion and increased surveillance
2025-10-18 09:21:32,Udaipur District,Tripura,LOW,30.46,18.68,29.86,19.35,8.81,39.37,22.94,64.63,Unknown-10,Unknown,Medium,5000,1.5,High,Unknown,Standard patrol procedures
2025-10-18 09:35:32,Dimapur Junction,Nagaland,HIGH,65.65,76.83,37.49,62.01,52.23,88.39,91.45,35.16,Unknown-142,Unknown,Medium,5000,1.5,,Unknown,Route diversion and increased surveillance
2025-10-18 11:11:32,Mokokchung Town,Nagaland,LOW,29.68,28.23,19.61,44.26,9.95,16.34,45.06,30.21,Unknown-171,Unknown,Medium,5000,1.5,N/A (Primary),Unknown,Standard patrol procedures
2025-10-18 11:51:32,Guwahati City,Assam,MODERATE,57.45,59.6,26.57,58.55,29.17,94.64,91.26,28.46,Unknown-101,Unknown,Medium,5000,1.5,Low to Medium,Unknown,Enhanced monitoring and caution advised
2025-10-18 12:46:32,Dimapur Junction,Nagaland,MODERATE,49.84,43.77,45.92,71.96,3.16,16.18,62.47,32.68,Unknown-141,Unknown,Medium,5000,1.5,,Unknown,Enhanced monitoring and caution advised
2025-10-18 13:00:32,Bishnupur District,Manipur,LOW,12.64,16.21,0.16,0.0,0.0,0.0,11.79,0.0,Unknown-17,Unknown,Medium,5000,1.5,Very High,Unknown,Standard patrol procedures
2025-10-18 13:13:32,Zunheboto Hills,Nagaland,MODERATE,47.99,55.17,57.19,60.02,50.04,91.99,60.45,37.71,Unknown-150,Unknown,Medium,5000,1.5,,Unknown,Enhanced monitoring and caution advised
2025-10-18 13:53:32,Moreh Border Post,Manipur,LOW,29.02,35.85,11.46,62.09,30.52,29.32,7.02,16.26,Unknown-111,Unknown,Medium,5000,1.5,Medium to High,Unknown,Standard patrol procedures
2025-10-18 14:01:32,Peren Border,Nagaland,LOW,10.1,15.98,7.42,9.47,19.78,21.68,10.25,36.37,Unknown-1,Unknown,Medium,5000,1.5,High,Unknown,Standard patrol procedures
2025-10-18 14:03:32,Champhai Border,Mizoram,HIGH,57.77,58.1,47.31,47.67,15.73,69.82,87.72,0.0,Unknown-103,Unknown,Medium,5000,1.5,Low to Medium,Unknown,Route diversion and increased surveillance
2025-10-18 14:23:32,Ukhrul Hills,Manipur,LOW,27.96,32.41,0.0,19.55,21.52,22.24,37.36,94.3,Unknown-83,Unknown,Medium,5000,1.5,Very High,Unknown,Standard patrol procedures
2025-10-18 14:39:32,Guwahati City,Assam,LOW,31.98,32.28,45.07,32.53,10.44,23.09,0.0,22.08,Unknown-138,Unknown,Medium,5000,1.5,,Unknown,Standard patrol procedures
2025-10-18 14:55:32,Shillong City Center,Meghalaya,LOW,8.79,16.39,30.99,0.0,0.0,18.17,11.39,0.97,Unknown-168,Unknown,Medium,5000,1.5,N/A (Primary),Unknown,Standard patrol procedures
2025-10-18 16:10:32,Ziro Valley,Arunachal Pradesh,LOW,15.8,7.09,0.0,19.51,1.37,42.75,0.0,32.16,Unknown-133,Unknown,Medium,5000,1.5,,Unknown,Standard patrol procedures
2025-10-18 16:37:32,Nongpoh Junction,Meghalaya,HIGH,75.18,74.52,67.48,53.91,72.74,66.29,12.6,49.74,Unknown-0,Unknown,Medium,5000,1.5,High,Unknown,Route diversion and increased surveillance
2025-10-18 16:38:32,Saiha District,Mizoram,CRITICAL,81.46,80.16,33.55,100.0,96.95,71.23,71.3,96.48,Unknown-0,Unknown,Medium,5000,1.5,High,Unknown,Immediate evacuation and EOD deployment
2025-10-18 17:02:32,Nongpoh Junction,Meghalaya,LOW,13.74,21.71,26.58,33.42,6.17,11.1,11.0,0.0,Unknown-72,Unknown,Medium,5000,1.5,Very High,Unknown,Standard patrol procedures
2025-10-18 17:12:32,Jiribam Railway Station,Manipur,LOW,13.87,23.61,18.1,0.0,28.93,0.35,21.23,10.03,Unknown-71,Unknown,Medium,5000,1.5,Very High,Unknown,Standard patrol procedures
2025-10-18 17:17:32,Senapati Checkpoint,Manipur,MODERATE,36.09,40.9,27.04,19.19,27.69,45.67,12.33,57.06,Unknown-92,Unknown,Medium,5000,1.5,High,Unknown,Enhanced monitoring and caution advised
2025-10-18 19:52:32,Jorhat District,Assam,MODERATE,37.44,55.35,26.02,10.65,27.98,19.28,38.28,7.91,Unknown-110,Unknown,Medium,5000,1.5,Medium to High,Unknown,Enhanced monitoring and caution advised
2025-10-18 20:15:32,Aizawl City,Mizoram,HIGH,54.3,51.68,32.85,52.85,37.78,84.31,65.0,85.37,Unknown-155,Unknown,Medium,5000,1.5,,Unknown,Route diversion and increased surveillance
2025-10-18 20:31:32,Dimapur Junction,Nagaland,LOW,15.18,26.49,6.63,17.17,13.35,6.19,12.32,4.11,Unknown-108,Unknown,Medium,5000,1.5,Low to Medium,Unknown,Standard patrol procedures
2025-10-18 20:34:32,Lunglei Town,Mizoram,MODERATE,38.39,42.09,8.21,1.07,40.07,13.85,68.08,29.28,Unknown-21,Unknown,Medium,5000,1.5,Very High,Unknown,Enhanced monitoring and caution advised
2025-10-18 21:04:32,Champhai Border,Mizoram,LOW,18.85,10.81,0.0,25.15,3.24,31.84,14.5,0.0,Unknown-111,Unknown,Medium,5000,1.5,Medium to High,Unknown,Standard patrol procedures
2025-10-18 21:14:32,Dibrugarh Oil Town,Assam,HIGH,57.53,50.55,41.84,81.67,56.32,36.95,100.0,63.84,Unknown-158,Unknown,Medium,5000,1.5,,Unknown,Route diversion and increased surveillance
2025-10-18 21:30:32,Jorhat District,Assam,MODERATE,44.35,47.06,34.56,61.97,51.04,72.33,7.31,1.13,Unknown-107,Unknown,Medium,5000,1.5,Low,Unknown,Enhanced monitoring and caution advised
2025-10-18 22:49:32,Tawang Border,Arunachal Pradesh,LOW,34.65,20.91,21.13,33.7,58.26,5.48,58.85,21.99,Unknown-46,Unknown,Medium,5000,1.5,Very High,Unknown,Standard patrol procedures
2025-10-18 23:15:32,Kohima City,Nagaland,MODERATE,52.32,79.12,21.51,68.38,42.95,56.49,47.23,68.8,Unknown-126,Unknown,Medium,5000,1.5,High,Unknown,Enhanced monitoring and caution advised
2025-10-18 23:24:32,Champhai Border,Mizoram,MODERATE,35.72,38.34,1.66,45.4,37.67,15.29,48.93,85.6,Unknown-175,Unknown,Medium,5000,1.5,N/A (Primary),Unknown,Enhanced monitoring and caution advised
2025-10-18 23:36:32,Kokrajhar Border,Assam,LOW,30.63,42.15,38.74,3.6,37.16,38.93,50.13,31.01,Unknown-20,Unknown,Medium,5000,1.5,Very High,Unknown,Standard patrol procedures
2025-10-19 00:24:32,Phek District,Nagaland,MODERATE,46.83,48.52,48.72,46.2,58.93,47.82,39.98,2.79,Unknown-155,Unknown,Medium,5000,1.5,,Unknown,Enhanced monitoring and caution advised
2025-10-19 00:34:32,Peren Border,Nagaland,MODERATE,40.67,58.88,59.78,42.28,38.26,29.24,58.12,38.35,Unknown-109,Unknown,Medium,5000,1.5,Medium,Unknown,Enhanced monitoring and caution advised
2025-10-19 01:04:32,Nongpoh Junction,Meghalaya,CRITICAL,80.77,92.79,38.85,62.05,70.89,84.29,91.06,72.6,Unknown-149,Unknown,Medium,5000,1.5,,Unknown,Immediate evacuation and EOD deployment
2025-10-19 01:48:32,Shillong City Center,Meghalaya,LOW,15.29,15.16,8.87,30.52,30.92,0.0,18.62,14.31,Unknown-175,Unknown,Medium,5000,1.5,N/A (Primary),Unknown,Standard patrol procedures
2025-10-19 02:09:32,Jiribam Railway Station,Manipur,MODERATE,39.59,31.42,25.85,43.48,27.04,42.49,39.18,21.76,Unknown-2,Unknown,Medium,5000,1.5,High,Unknown,Enhanced monitoring and caution advised
2025-10-19 02:10:32,Kakching District,Manipur,CRITICAL,94.89,96.78,79.87,69.9,31.69,88.67,74.06,42.27,Unknown-169,Unknown,Medium,5000,1.5,N/A (Primary),Unknown,Immediate evacuation and EOD deployment
2025-10-19 02:31:32,Lunglei Town,Mizoram,LOW,13.27,27.54,16.53,18.58,0.0,29.76,26.81,12.41,Unknown-50,Unknown,Medium,5000,1.5,Very High,Unknown,Standard patrol procedures
2025-10-19 02:31:32,Dharmanagar Border,Tripura,LOW,31.72,32.74,47.0,32.42,35.91,38.39,26.0,40.19,Unknown-176,Unknown,Medium,5000,1.5,N/A (Primary),Unknown,Standard patrol procedures
2025-10-19 03:36:32,Nongpoh Junction,Meghalaya,CRITICAL,76.85,88.31,47.25,79.89,92.67,68.36,53.43,53.12,Unknown-60,Unknown,Medium,5000,1.5,Very High,Unknown,Immediate evacuation and EOD deployment
2025-10-19 03:52:32,Belonia Checkpoint,Tripura,MODERATE,48.31,67.29,53.85,26.88,13.98,40.27,23.5,29.9,Unknown-19,Unknown,Medium,5000,1.5,Very High,Unknown,Enhanced monitoring and caution advised
2025-10-19 04:43:32,Phek District,Nagaland,CRITICAL,73.8,93.09,44.12,72.82,37.52,83.81,48.05,85.03,Unknown-171,Unknown,Medium,5000,1.5,N/A (Primary),Unknown,Immediate evacuation and EOD deployment
2025-10-19 05:13:32,Kakching District,Manipur,MODERATE,54.12,71.9,48.96,32.28,51.39,81.89,29.36,37.5,Unknown-131,Unknown,Medium,5000,1.5,Medium,Unknown,Enhanced monitoring and caution advised
2025-10-19 05:14:32,Tezpur Airbase,Assam,CRITICAL,75.47,61.62,91.26,55.55,27.12,96.5,72.56,78.87,Unknown-45,Unknown,Medium,5000,1.5,Very High,Unknown,Immediate evacuation and EOD deployment
2025-10-19 05:33:32,Thoubal Checkpoint,Manipur,MODERATE,47.28,35.78,19.74,86.77,68.86,54.96,31.68,52.79,Unknown-139,Unknown,Medium,5000,1.5,,Unknown,Enhanced monitoring and caution advised
2025-10-19 06:52:32,Nongpoh Junction,Meghalaya,LOW,11.23,22.33,0.89,5.84,0.0,0.0,0.0,0.0,Unknown-118,Unknown,Medium,5000,1.5,Medium to High,Unknown,Standard patrol procedures
2025-10-19 07:02:32,Jowai Checkpoint,Meghalaya,MODERATE,51.8,70.2,1.36,65.37,43.11,71.73,72.26,6.01,Unknown-71,Unknown,Medium,5000,1.5,Very High,Unknown,Enhanced monitoring and caution advised
2025-10-19 07:40:32,Tawang Border,Arunachal Pradesh,MODERATE,43.92,60.71,35.76,52.16,48.44,83.24,34.74,0.0,Unknown-25,Unknown,Medium,5000,1.5,Extremely High,Unknown,Enhanced monitoring and caution advised
2025-10-19 07:44:32,Dharmanagar Border,Tripura,MODERATE,41.47,44.39,20.1,86.5,35.39,21.88,42.94,0.38,Unknown-137,Unknown,Medium,5000,1.5,,Unknown,Enhanced monitoring and caution advised
2025-10-19 07:55:32,Longleng Checkpoint,Nagaland,LOW,23.37,43.99,8.22,21.25,11.71,10.52,0.0,40.55,Unknown-90,Unknown,Medium,5000,1.5,High,Unknown,Standard patrol procedures
2025-10-19 08:18:32,Sabroom Border Post,Tripura,MODERATE,52.44,47.09,91.33,38.88,23.22,35.81,62.37,41.33,Unknown-55,Unknown,Medium,5000,1.5,Very High,Unknown,Enhanced monitoring and caution advised
2025-10-19 09:15:32,Lunglei Town,Mizoram,MODERATE,36.41,52.2,52.66,25.85,22.0,46.98,43.06,0.0,Unknown-56,Unknown,Medium,5000,1.5,Very High,Unknown,Enhanced monitoring and caution advised
2025-10-19 09:16:32,Shillong City Center,Meghalaya,MODERATE,44.84,47.01,55.66,51.81,14.57,44.25,38.89,29.65,Unknown-22,Unknown,Medium,5000,1.5,Extremely High,Unknown,Enhanced monitoring and caution advised
2025-10-19 09:56:32,Peren Border,Nagaland,MODERATE,43.86,55.63,30.41,46.28,15.58,39.89,65.82,5.82,Unknown-159,Unknown,Medium,5000,1.5,,Unknown,Enhanced monitoring and caution advised
2025-10-19 10:41:32,Kokrajhar Border,Assam,MODERATE,38.14,37.75,30.25,94.53,7.14,45.27,18.65,89.77,Unknown-93,Unknown,Medium,5000,1.5,High,Unknown,Enhanced monitoring and caution advised
2025-10-19 10:58:32,Tuensang District,Nagaland,HIGH,65.77,92.44,46.25,89.71,63.56,56.43,44.93,0.14,Unknown-94,Unknown,Medium,5000,1.5,High,Unknown,Route diversion and increased surveillance
2025-10-19 11:17:32,Shillong City Center,Meghalaya,LOW,25.93,19.58,9.03,9.75,1.6,24.99,0.0,7.84,Unknown-124,Unknown,Medium,5000,1.5,Medium to High,Unknown,Standard patrol procedures
2025-10-19 12:07:32,Ziro Valley,Arunachal Pradesh,LOW,21.34,9.21,26.42,12.24,16.89,38.11,31.02,39.83,Unknown-70,Unknown,Medium,5000,1.5,Very High,Unknown,Standard patrol procedures
2025-10-19 12:07:32,Senapati Checkpoint,Manipur,MODERATE,35.66,56.85,28.32,36.4,35.54,38.95,11.29,23.41,Unknown-179,Unknown,Medium,5000,1.5,N/A (Primary),Unknown,Enhanced monitoring and caution advised
2025-10-19 12:18:32,Tuensang District,Nagaland,MODERATE,54.85,71.12,30.63,56.81,46.8,49.23,70.84,67.89,Unknown-35,Unknown,Medium,5000,1.5,Very High,Unknown,Enhanced monitoring and caution advised
2025-10-19 13:16:32,Udaipur District,Tripura,LOW,31.08,23.58,7.09,40.06,11.6,21.35,76.71,52.36,Unknown-94,Unknown,Medium,5000,1.5,High,Unknown,Standard patrol procedures
2025-10-19 13:30:32,Tawang Border,Arunachal Pradesh,LOW,17.05,14.08,26.16,30.54,22.21,19.42,1.19,44.66,Unknown-109,Unknown,Medium,5000,1.5,Medium,Unknown,Standard patrol procedures
2025-10-19 14:16:32,Udaipur District,Tripura,LOW,26.17,25.9,25.55,29.5,10.18,63.44,0.0,0.0,Unknown-107,Unknown,Medium,5000,1.5,Low,Unknown,Standard patrol procedures
2025-10-19 14:18:32,Kailashahar Checkpoint,Tripura,MODERATE,40.89,40.86,24.92,36.14,96.24,12.63,89.81,0.0,Unknown-186,Unknown,Medium,5000,1.5,N/A (Primary),Unknown,Enhanced monitoring and caution advised
2025-10-19 15:03:32,Tuensang District,Nagaland,LOW,27.31,36.39,8.4,13.56,5.47,46.31,0.0,34.38,Unknown-107,Unknown,Medium,5000,1.5,Low,Unknown,Standard patrol procedures
2025-10-19 15:11:32,Kakching District,Manipur,HIGH,57.06,47.37,51.44,69.97,63.06,69.61,17.42,58.35,Unknown-52,Unknown,Medium,5000,1.5,Very High,Unknown,Route diversion and increased surveillance
2025-10-19 15:56:32,Saiha District,Mizoram,CRITICAL,78.85,77.52,77.15,96.14,64.78,68.23,26.1,20.2,Unknown-144,Unknown,Medium,5000,1.5,,Unknown,Immediate evacuation and EOD deployment
2025-10-19 16:58:32,Agartala City,Tripura,LOW,13.5,14.67,0.0,30.13,33.33,12.82,19.08,0.0,Unknown-152,Unknown,Medium,5000,1.5,,Unknown,Standard patrol procedures
2025-10-19 17:46:32,Udaipur District,Tripura,LOW,26.13,24.07,24.3,48.17,50.0,24.15,19.0,34.78,Unknown-76,Unknown,Medium,5000,1.5,Very High,Unknown,Standard patrol procedures
2025-10-19 17:48:32,Cherrapunji Hills,Meghalaya,MODERATE,40.01,59.68,36.8,79.75,14.95,51.24,36.27,17.91,Unknown-70,Unknown,Medium,5000,1.5,Very High,Unknown,Enhanced monitoring and caution advised
2025-10-19 18:02:32,Kakching District,Manipur,LOW,8.88,16.28,0.0,11.99,32.66,2.81,7.31,49.5,Unknown-130,Unknown,Medium,5000,1.5,High,Unknown,Standard patrol procedures
2025-10-19 18:06:32,Longleng Checkpoint,Nagaland,HIGH,61.4,51.57,64.36,57.03,47.63,75.88,99.69,0.0,Unknown-149,Unknown,Medium,5000,1.5,,Unknown,Route diversion and increased surveillance
2025-10-19 18:14:32,Dawki Border,Meghalaya,LOW,32.56,2.32,36.71,71.58,22.5,62.07,36.7,15.88,Unknown-112,Unknown,Medium,5000,1.5,Medium to High,Unknown,Standard patrol procedures
2025-10-19 19:28:32,Mon Border Area,Nagaland,MODERATE,43.36,44.3,20.7,50.98,96.79,0.0,42.34,25.8,Unknown-141,Unknown,Medium,5000,1.5,,Unknown,Enhanced monitoring and caution advised
2025-10-19 19:47:32,Saiha District,Mizoram,MODERATE,52.69,77.53,3.43,69.74,53.75,57.08,70.0,93.72,Unknown-5,Unknown,Medium,5000,1.5,High,Unknown,Enhanced monitoring and caution advised
2025-10-19 19:48:32,Bishnupur District,Manipur,LOW,8.59,18.01,14.51,18.75,11.61,8.61,0.0,0.0,Unknown-59,Unknown,Medium,5000,1.5,Very High,Unknown,Standard patrol procedures
2025-10-19 19:56:32,Dharmanagar Border,Tripura,LOW,9.82,7.68,0.0,12.59,23.12,15.7,7.94,88.31,Unknown-42,Unknown,Medium,5000,1.5,Very High,Unknown,Standard patrol procedures
2025-10-19 20:00:32,Belonia Checkpoint,Tripura,HIGH,66.56,99.18,64.48,57.38,62.42,18.43,31.78,29.28,Unknown-181,Unknown,Medium,5000,1.5,N/A (Primary),Unknown,Route diversion and increased surveillance
2025-10-19 21:07:32,Udaipur District,Tripura,CRITICAL,94.82,100.0,83.46,69.33,92.06,100.0,58.18,55.09,Unknown-27,Unknown,Medium,5000,1.5,Extremely High,Unknown,Immediate evacuation and EOD deployment
2025-10-19 21:24:32,Baghmara District,Meghalaya,MODERATE,53.64,76.87,59.34,47.75,37.53,64.33,50.28,0.67,Unknown-164,Unknown,Medium,5000,1.5,,Unknown,Enhanced monitoring and caution advised
2025-10-19 22:51:32,Jowai Checkpoint,Meghalaya,MODERATE,33.19,57.22,37.85,31.44,33.63,0.0,23.86,6.42,Unknown-7,Unknown,Medium,5000,1.5,High,Unknown,Enhanced monitoring and caution advised
2025-10-19 22:54:32,Tawang Border,Arunachal Pradesh,LOW,7.43,14.78,0.0,5.47,0.0,5.74,8.89,17.29,Unknown-184,Unknown,Medium,5000,1.5,N/A (Primary),Unknown,Standard patrol procedures
2025-10-19 22:56:32,Dawki Border,Meghalaya,HIGH,71.06,100.0,32.14,87.49,57.98,74.75,88.87,58.79,Unknown-140,Unknown,Medium,5000,1.5,,Unknown,Route diversion and increased surveillance
2025-10-19 23:38:32,Thoubal Checkpoint,Manipur,LOW,25.96,30.97,23.09,48.37,12.84,3.51,26.53,16.96,Unknown-61,Unknown,Medium,5000,1.5,Very High,Unknown,Standard patrol procedures
2025-10-19 23:41:32,Saiha District,Mizoram,LOW,27.81,38.89,8.43,32.45,21.59,38.59,49.99,53.16,Unknown-22,Unknown,Medium,5000,1.5,Extremely High,Unknown,Standard patrol procedures
2025-10-20 00:51:32,Moreh Border Post,Manipur,MODERATE,51.27,67.43,10.69,55.17,51.49,53.55,62.0,0.0,Unknown-167,Unknown,Medium,5000,1.5,N/A (Primary),Unknown,Enhanced monitoring and caution advised
2025-10-20 01:16:32,Belonia Checkpoint,Tripura,CRITICAL,86.77,84.06,54.36,100.0,65.76,95.21,97.35,47.02,Unknown-149,Unknown,Medium,5000,1.5,,Unknown,Immediate evacuation and EOD deployment
2025-10-20 01:25:32,Phek District,Nagaland,HIGH,71.21,70.64,87.46,58.09,77.19,47.14,100.0,70.9,Unknown-36,Unknown,Medium,5000,1.5,Very High,Unknown,Route diversion and increased surveillance
2025-10-20 02:48:32,Kokrajhar Border,Assam,LOW,27.34,19.88,36.14,31.33,31.94,3.69,44.87,3.69,Unknown-51,Unknown,Medium,5000,1.5,Very High,Unknown,Standard patrol procedures
2025-10-20 03:16:32,Baghmara District,Meghalaya,LOW,22.7,17.24,0.0,17.44,57.99,6.76,18.69,22.54,Unknown-13,Unknown,Medium,5000,1.5,Very High,Unknown,Standard patrol procedures
2025-10-20 03:19:32,Ukhrul Hills,Manipur,HIGH,76.17,65.19,66.86,82.59,49.14,100.0,62.37,0.0,Unknown-57,Unknown,Medium,5000,1.5,Very High,Unknown,Route diversion and increased surveillance
